munic,RTC_mex00,RTC_us00,RTC2_mex00,RTC2_us00,RTC_HM16_us00
484007043,-.1024133805185556,-.0444432060467079,-.1015757921850309,-.044463421945693,-.0248660440411186
484007044,-.1012957966304384,-.0438383224191057,-.1019466340658255,-.0443301957020594,-.0247823816825985
484007045,-.1021266561001539,-.0447445586323738,-.1014786023879424,-.0443251102697104,-.0246772487598719
484007046,-.1062304014176334,-.0483438348514937,-.102171795158938,-.045606750301431,-.0253689801061228
484007047,-.1051564221270382,-.0454189513111487,-.1021358128637075,-.0448263809084892,-.0252201563125709
484007048,-.0959069375530817,-.0461287861253368,-.1002931742405053,-.0455711596805486,-.0254682701336151
484007049,-.1019367097469512,-.0476487827545498,-.1027307603799272,-.0468245148404094,-.0276702280453947
484007050,-.102807272458449,-.043271817616187,-.1019577026600018,-.0436360834428342,-.0252062187992124
484007051,-.1011106739242678,-.0447897240155726,-.1010338773048716,-.0437484788199072,-.0252227982077784
484007052,-.1015615153410181,-.0443434811494399,-.1017315741628408,-.0444577841244609,-.0249902223048366
484007053,-.1003350839018822,-.0450058453716338,-.1012229028856382,-.044337376661133,-.0248873806922347
484007054,-.1070267351606162,-.0458148008087846,-.105888706544647,-.0465686445040774,-.0261481656964406
484007055,-.096616153838113,-.0283029305646778,-.0980700098443776,-.0332164474530146,-.0162113412261533
484007056,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484007057,-.1040439443604555,-.0532579651790002,-.1011035006886232,-.0453288115904797,-.0258813649630838
484007058,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484007059,-.101114355315076,-.0438975889492212,-.1013530299005652,-.0442430986113322,-.0249564351989875
484007060,-.1030667544109747,-.0454033181304112,-.1019727984676138,-.0451814525877126,-.025752778754395
484007061,-.103902080685657,-.0472551730354098,-.1026401265553432,-.045751794030366,-.0253690103247664
484007062,-.1015762379975058,-.0417777678976563,-.1017441866861191,-.0427625235606683,-.0240870153517108
484007063,-.1276016460033134,-.0098498525330797,-.1053692551795393,-.0408677590894513,-.0245028825156624
484007064,-.103750093599956,-.0448057932771917,-.1015886361565208,-.0444536352042633,-.0251043557278763
484007065,-.102534424418991,-.0441139595777713,-.1015464826632524,-.0442421845987155,-.0245693223049557
484007066,-.1032586707733572,-.0453970955568366,-.1016402673703851,-.0444224225502694,-.0248321150102129
484007067,-.1000855853781104,-.0448296496178955,-.1005950138496701,-.0444401843778905,-.0252206473087426
484007068,-.1050310634461482,-.0450970408489439,-.103748635010561,-.0455789632287633,-.0258483208326652
484007069,-.103857484224136,-.0382893659580077,-.1052662362271803,-.0373704342437122,-.0210693922663836
484007070,-.1034925151616335,-.0443565195892006,-.1018841589975637,-.0445562721615715,-.0252271616191138
484007071,-.1111500075294316,-.0708178261256762,-.1019735390873393,-.044028466068994,-.0245391065545846
484007072,-.1012112471798901,-.0438798789982684,-.1020480582665186,-.0449291958211688,-.0254916408860026
484007073,-.1012265576282516,-.0443346321117133,-.100915735354647,-.0445686520542949,-.0245823201257735
484007074,-.0865183264904772,-.0313861420172543,-.0938018007436767,-.036542033241858,-.0183398288093031
484007075,-.0995687143877149,-.045103938144166,-.1007688972458709,-.0451680025580572,-.0237733533942901
484007076,-.1012598724869349,-.0443096595828649,-.1013892486516852,-.0441558841671394,-.0248525417646306
484007077,-.1014814469963312,-.0447122973855585,-.1014963572961278,-.0447062322637066,-.0252081833532429
484007078,-.1092994026148517,-.0515377803130832,-.107532298512524,-.0533212903205822,-.028608232436909
484007079,-.1004222334595397,-.0440870610618731,-.1020063486939762,-.0453737523057498,-.023284377553864
484007080,-.1019520293193637,-.0444740140883368,-.1014840381540125,-.0443010860690265,-.0248312919065938
484007081,-.1018328050522541,-.0446761899893318,-.1021583559922874,-.0457805512687628,-.0264438056874496
484007082,-.1046511679887772,-.0528035052120686,-.1017667714040726,-.0453230086714029,-.0251222870429046
484007083,-.1007727191281447,-.0446232208742003,-.1001914728258271,-.0448609986488009,-.0230188276582339
484007084,-.1018490162095986,-.0453328975418117,-.1019584791501984,-.0451598517829552,-.0257357835798757
484007085,-.1048598366323859,-.0543424925999716,-.102820705040358,-.0456449831544887,-.0262011500866493
484007086,-.1036919862381183,-.0430016145037371,-.10310142749222,-.0453059773062705,-.0254441326929964
484007087,-.1053148045466514,-.0473520451982949,-.1056136028273613,-.0455849777072217,-.0260457179472837
484007088,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484007089,-.1058511932333204,-.0484015418606987,-.105163863810958,-.0475800362580685,-.0243868252551707
484007090,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484007091,-.0992111572995782,-.0431721058703261,-.0995450640330091,-.0437981728173327,-.0246871073169359
484007092,-.1018231066045701,-.0311374260538742,-.1019753217733523,-.0404841032072909,-.0226042771403456
484007093,-.1019754863737035,-.0527814963363653,-.1015430153056514,-.047419058619198,-.0259157100435914
484007094,-.1055777736473829,-.0525514272221699,-.1023824760632124,-.0471416219593266,-.0268251107229389
484007095,-.1018676782114198,-.0451483077777084,-.101681925203593,-.0449149431806291,-.0255122737507918
484007096,-.1116809817394824,-.0316080269985832,-.1118604805051291,-.0317739389611233,-.0169526495862442
484007097,-.1019734586589038,-.0463088853284717,-.1016648268559948,-.045285805943422,-.0260746361454949
484007098,-.1019235411513364,-.0452299753233092,-.1017106771141698,-.0450336349094869,-.025650121322542
484007099,-.1027632066980004,-.0489267664961517,-.1016982644796372,-.0453966738423333,-.0261873251292855
484007100,-.1051259603964354,-.0417564301590119,-.1052770564747334,-.0493125284680218,-.0219154425839037
484007101,-.1054561109413044,-.0479539777297759,-.102528970768617,-.0432992948444735,-.0240331481491012
484007102,-.1049958961157245,-.0459906181840779,-.1023565811628941,-.0449517993679365,-.0242885863085576
484007103,-.1020858746414888,-.044481755934612,-.1028578058467247,-.0437271320624859,-.0236163887843759
484007104,-.1015977180795744,-.0432141159872117,-.1013786973198876,-.0436769474035827,-.0245125122673926
484007105,-.1023725444890715,-.0510210548185341,-.1027933108471189,-.0505040676757744,-.0295501047498021
484007106,-.103759305231506,-.0430674524923234,-.1034922619874124,-.0435990459191089,-.0243618003657531
484007107,-.1028020134872349,-.0470789113931005,-.1017035902441421,-.0460089526577576,-.0259148306652435
484007108,-.1023852126672864,-.0445175236322939,-.1018910736020189,-.0454838656496577,-.0264149822266972
484007109,-.1018236200325191,-.0458121919073164,-.1017502292525023,-.0455689246300608,-.0263624069048092
484007110,-.1019960062694736,-.0450243304294418,-.1025663642503787,-.0477371057331766,-.0293022602054407
484008001,-.1012119895603973,-.0432310441683512,-.1015418488532305,-.0448120898508932,-.0229828778419687
484008002,-.1013523968990171,-.0414638252235449,-.1019324421940837,-.0441322534643405,-.0255234825212938
484008003,-.1032601270126179,-.0458053600159474,-.1026868366170675,-.0464949702727608,-.0246473647075618
484008004,-.0935425361385569,-.0214844390866347,-.0918314470909536,-.0159192448190879,-.0091831421595998
484008005,-.1035172065652432,-.0399731061178272,-.1046628821786726,-.0413736706177588,-.0177332393000142
484008006,-.1017034804681316,-.0478544275392778,-.1019099089317024,-.0463600096991286,-.0267292556891334
484008007,-.122522241101251,-.0365265448399441,-.104612664799788,-.0434695423709854,-.0236420876136094
484008008,-.120231438515475,-.0336151365772821,-.11149093027052,-.0370868831032567,-.0179400274007548
484008009,-.1027803122706246,-.0394126706742099,-.1022157942352351,-.0421454713796265,-.0185465283466328
484008010,-.0985845323484682,-.0356911208573365,-.0988349126637331,-.0351656326602097,-.0155927458650922
484008011,-.1010664880741388,-.0419743384045432,-.1010153701645322,-.0433560210185533,-.0243245012206899
484008012,-.1040635892932187,-.0432999956074127,-.1041762543900404,-.043999589219311,-.0227112652906953
484008013,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484008014,-.1081869397312403,-.0656540933996439,-.1053523062728345,-.0566441100090742,-.0383321326225996
484008015,-.1014234097674489,-.0438442630693316,-.1007737873587757,-.0453549764351919,-.0244313522125594
484008016,-.1034689081207034,-.0416660440347698,-.1021949575042527,-.0452011523243527,-.0207349832518418
484008017,-.1006039106287062,-.0403557286190335,-.1009126662975177,-.0423519801988732,-.0231780538197199
484008018,-.111021310371143,-.0411188031059169,-.1069885075175989,-.046016907037199,-.0218340036626756
484008019,-.1007000108947977,-.0335915701634804,-.1009679812123068,-.0392291694515734,-.0231376324445591
484008020,-.0963987211653148,-.0430211626789969,-.097699776668378,-.0474754147429621,-.0261471274688887
484008021,-.103033590130508,-.04353287210688,-.1017546764342114,-.0440713474527001,-.024838172539603
484008022,-.1017278358340263,-.0421986691653728,-.1014836998656392,-.0435183278750628,-.0228064004331827
484008023,-.108164171804674,-.0405348373460583,-.1036600151564926,-.0424651862704195,-.0220067578484304
484008024,-.1026825444423594,-.0406342081842013,-.102578773163259,-.0422856222576229,-.0191460518794884
484008025,-.0982060005189851,-.0475524939829484,-.101760019431822,-.0446852380700875,-.0245499729353469
484008026,-.1075569988897769,-.0522249509913308,-.1065198961005081,-.0494590977104963,-.0281211437313686
484008027,-.1093764526885934,-.0331316636147676,-.1035277147602756,-.0407964138285024,-.0224002409295281
484008028,-.1071773067815229,-.039686965639703,-.1025455494236667,-.0433922654192429,-.0238053175744426
484008029,-.1053408813168062,-.0424079180302215,-.1043478745632456,-.0427955910054152,-.0240210140370891
484008030,-.1131446803374274,-.0370219205415196,-.1099362982713501,-.0361835318576595,-.0139728221467976
484008031,-.101849902421236,-.0415388029068708,-.1015071300789714,-.0438856920227408,-.0244835936464369
484008032,-.1033455824363045,-.0398857066174969,-.1024708970799111,-.0426962706414997,-.0213582879077876
484008033,-.0961588640348054,-.0454018594464287,-.0993236739886925,-.0467013281304389,-.0276959924972289
484008034,-.1010897940432187,-.0407372089557612,-.1014479271398159,-.0442059158094708,-.0234309259775216
484008035,-.1106574700088459,-.04820629441938,-.1113057687980472,-.0479136026801115,-.0225620064617473
484008036,-.1035415566584561,-.0400082659871259,-.1019216355343815,-.042186715927528,-.022582398423765
484008037,-.1141699381405488,-.0397682163165882,-.1026140515459701,-.0437704992364161,-.0243896103784209
484008038,-.1062482356719556,-.0288047927388106,-.1053710116757429,-.033476155686003,-.018162485559742
484008039,-.0985236074775457,-.023154427355621,-.1008695056661964,-.0406576514797052,-.0235024852445349
484008040,-.1134723210707307,-.0429799925695988,-.102882590610534,-.0420998491172213,-.0230224715778604
484008041,-.1124668773263693,-.0463713342323899,-.1060311673209071,-.0455031825695187,-.0228106558261061
484008042,-.1013400852680206,-.037538774573477,-.1018642809358425,-.0416411184560275,-.0227227290961309
484008043,-.103055403495091,-.0475758564334683,-.1043429672863567,-.0513050913991719,-.0243206112273811
484008044,-.1172959371469915,-.0363860654470045,-.1030474830185995,-.041175575061061,-.0225712612882489
484008045,-.1040432243607938,-.0331748941680416,-.1018974053440616,-.0409342325365287,-.0212893642928975
484008046,-.1000338597259542,-.0426668325171704,-.1009541483508656,-.0450472284192074,-.0251815833480578
484008047,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484008048,-.1026854569972784,-.0409033593014101,-.1030162075039698,-.0447398208671075,-.0162306059758066
484008049,-.098934747162275,-.0167443803802598,-.1013277943711728,-.0317271880630869,-.0153872670416604
484008050,-.1013744855280123,-.0435496781119582,-.1021903217188083,-.046643484816741,-.0263983956774609
484008051,-.1034621495055035,-.0424085305567132,-.1033204366394784,-.0433164861096884,-.0198500382090288
484008052,-.1007103681040462,-.0443611589580541,-.1002829060307704,-.0444185115338769,-.0256617288541747
484008053,-.0985451836022548,-.045938142331579,-.0993330821365817,-.0464011250787735,-.0261010304557203
484008054,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484008055,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484008056,-.107220514677465,-.0375702230958268,-.1057312917546369,-.0392396154056769,-.020920782468238
484008057,-.0898873854894191,-.0100931308934378,-.0878348792321049,-.0104317069999524,-.0079671727653476
484008058,-.1061402210980305,-.0168602595367702,-.091493064770475,-.0100174188846722,-.0077615583504667
484008059,-.1026771065080538,-.0439559748629108,-.1017524010821944,-.0441815692538512,-.0243032626767672
484008060,-.0996750296326354,-.0381570362762886,-.0986935666624049,-.0390840146751543,-.0227739701577434
484008061,-.1111033601046074,-.034748841986584,-.1037837897602003,-.0408498067845358,-.0216742451430036
484008062,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484008063,-.1048282192496117,-.0389008975980687,-.102983524906449,-.0413586839931668,-.0226522267723794
484008064,-.1024236519006081,-.0435615404239798,-.1030294911470264,-.0423331091587897,-.023524209864263
484008065,-.1023570422548801,-.0421941297827289,-.1024174006888643,-.042789681116119,-.0252617483347422
484009001,-.1111288682459417,-.0522740842758367,-.1107470151277994,-.0549520926841183,-.0285361707607024
484009002,-.1109753318241928,-.0540672935251507,-.1118188232967441,-.0574264917200651,-.0301288749470956
484009003,-.1107536578310828,-.0479795011482906,-.1104880099992442,-.056396152588718,-.0283565574283671
484009004,-.1050553054810735,-.0483239992900053,-.1040620904350362,-.0492735514153537,-.0277954577872777
484009005,-.1151979822152498,-.0498375760707859,-.1117567265027901,-.0539855417680428,-.0291033494460322
484009006,-.109822641125902,-.0475153867873246,-.1086679964173527,-.0537625764256973,-.0277314838254696
484010001,-.0975004245707609,-.045257593404429,-.1000781893671956,-.0450815202166268,-.0249577748451486
484010002,-.1306833996786736,-.034427970622346,-.1068980988347903,-.0418290053203236,-.0210678663015642
484010003,-.094033997040242,-.0196107905940153,-.0989338044309989,-.0360601351167134,-.0206327104751836
484010004,-.0990046193255694,-.0376048177595294,-.0975542519299779,-.0341636976572772,-.0197257238410202
484010005,-.1178273827003977,-.0472095947898765,-.1120155915068608,-.0416348201447363,-.0152998803145721
484010006,-.0933370741113322,-.0447050284492434,-.098858261218993,-.0419332341189147,-.0247949437772377
484010007,-.1094137090212826,-.0596042940540542,-.1050291855917749,-.0587520897731793,-.0381136870474705
484010008,-.104706931480905,-.0479101895707572,-.1017438526178012,-.0456366102571337,-.0242978394099964
484010009,-.1010677504255,-.0124217600446173,-.1011227840499487,-.0282517825107789,-.0161398761295573
484010010,-.1009727495256811,-.0414280159020564,-.1011897497810423,-.0430470769861131,-.024509810958989
484010011,-.1197961305060744,-.0195250601634598,-.1069395391095895,-.0358458386635903,-.0197388133810819
484010012,-.1014518247016127,-.0502635062180898,-.1032472070874064,-.0528725061714113,-.0327498639514801
484010013,-.1009096410707571,-.0458774298713251,-.1012422235507984,-.0459185453582904,-.026669194011447
484010014,-.1115927956998348,-.0349399461701978,-.104821520508267,-.0403857524943305,-.0221849509639469
484010015,-.1045395423134323,-.0455339191503299,-.099856406217441,-.0446846447630378,-.0252669912467809
484010016,-.089584833997435,-.0335699175755053,-.0956772918289062,-.0393078142806189,-.0199863288598863
484010017,-.1022897847578861,-.0440807667619083,-.1018966660485603,-.0442440215556417,-.0239009500219254
484010018,-.1072285181726329,-.0408731205643562,-.1034939850505907,-.0426933263879619,-.0231877629130395
484010019,-.0906308386474848,-.0102897598408163,-.0984285055892542,-.0344854261784349,-.019761111936532
484010020,-.0999767111934489,-.0392301595784375,-.0991540200193413,-.0383792264365184,-.0210606752070817
484010021,-.0542513755572145,-.0548504326034163,-.0990790428477339,-.0440039123004681,-.0236809947796246
484010022,-.1028201057051774,-.0445315038377885,-.102210054275929,-.0442934032530502,-.0243397845824802
484010023,-.1268079362089338,-.0287283005054633,-.1177483254941762,-.0340633406212874,-.0146957086350028
484010024,-.0968096161959693,-.0485730825457722,-.1000647660112009,-.0462223055947106,-.0252406906965916
484010025,-.1046502294484526,-.0415973628405482,-.1017433360393625,-.0436025636699924,-.024126486437126
484010026,-.1048800055868924,-.0167876015839283,-.1064066778344568,-.0268883284079493,-.0127509311744234
484010027,-.0929322652518749,-.0336794493487105,-.0975623795529827,-.0400555441447068,-.0289232630748302
484010028,-.1178434874163941,-.0443769260309637,-.101837939437246,-.0441121629264671,-.0243424486320691
484010029,-.1022138828411698,-.0428548757918179,-.1015030848793685,-.0438473904505372,-.0230130967975128
484010030,-.1009999323287047,-.0431333752785577,-.1003917662892491,-.0412070390593726,-.0233448325998324
484010031,-.100253502282726,-.0435506406338444,-.1015371238463558,-.0433249473881006,-.0238660356844775
484010032,-.1199980120072723,-.0390680225937103,-.1074952656490495,-.0417633318866137,-.0209468421082875
484010033,-.0994347822852433,-.0376778391510015,-.1004290487035178,-.0411170710140141,-.0221856940834186
484010034,-.1066291523166001,-.0417400647929753,-.1033967397088418,-.0433847171461821,-.0235970758801614
484010035,-.1133630746626295,-.0329050829750486,-.1041389789024834,-.0416146060451865,-.0228614619118162
484010036,-.1036027152658789,-.0516767289018389,-.1023154454160249,-.0478517440124051,-.0280468931287032
484010037,-.1043477584607899,-.0256884649570566,-.1012067414121702,-.039648074642173,-.0223560948470549
484010038,-.1018207421911939,-.0432951661350671,-.1023082110914402,-.043817269707688,-.0217518474606777
484011001,-.1024974413550481,-.0478701383459423,-.1020414907106897,-.0467101695394376,-.0265360666614924
484011002,-.1038873003053595,-.044015513107297,-.1037400894892926,-.0453734878597061,-.0230900599899968
484011003,-.1119384227567934,-.0554625285691372,-.1095284044058644,-.0519063797960371,-.0258069998832582
484011004,-.1141190161621353,-.0550283511050225,-.1097948665192234,-.0480498432052627,-.0233422080609103
484011005,-.1216231485213939,-.0602579004152233,-.108405125723948,-.0491874486760935,-.0248165325193384
484011006,-.1202820600010455,-.0380033475812525,-.1025182385928929,-.0432023554458283,-.0237476843758486
484011007,-.1050747359583113,-.0450325874946653,-.1042348574155767,-.0469932304299618,-.0219851380975342
484011008,-.1057326551745064,-.0577280677898671,-.1038660122430883,-.0516042915132857,-.0302327310018313
484011009,-.1052280432959378,-.0459661089203109,-.1025292357153376,-.0449070378742817,-.0237167568227505
484011010,-.1069408227922395,-.0760085709607665,-.1053712658467703,-.0661707896942971,-.0460202431750076
484011011,-.1027686230590916,-.0477944064711551,-.1052253372617997,-.0474832871570925,-.0255086973920697
484011012,-.1168787129572593,-.0873928101682395,-.1021781589370221,-.0472274972798914,-.0267856854125625
484011013,-.1051550650445279,-.0534401202457957,-.1045429470395902,-.0536161887139315,-.0353740052132707
484011014,-.1178001499720267,-.0548863224205434,-.1144209448975744,-.0533177608677988,-.0260119871600182
484011015,-.0977961374783902,-.0205308175541887,-.1013551662908867,-.029594722130696,-.0133378729182709
484011016,-.1006369422145781,-.0463470524572358,-.100527252885513,-.0467734966659918,-.0274797239658255
484011017,-.1121960250984557,-.0588924830803137,-.113775154058203,-.0625475407567819,-.036407754690913
484011018,-.1135064487949791,-.0474615174042299,-.1057720458702534,-.0481401534834731,-.0264006481813226
484011019,-.1022075834353018,-.0450128281330535,-.1007072764550685,-.044747032646228,-.0249754031733573
484011020,-.1250827447474876,-.0757824439655792,-.1244386429007136,-.0752158676503427,-.0561375752325262
484011021,-.1195715104682336,-.1036508565974259,-.1178416290968016,-.0998705742658785,-.0845490318632756
484011022,-.100470711928665,-.0445669645509952,-.1014120387117146,-.0458196083091025,-.0243751204225191
484011023,-.1044649819841794,-.0457971604463184,-.1013042857284745,-.045067258623817,-.0252160823277876
484011024,-.098009653891495,-.0471949353759555,-.1000998938689008,-.0489584691240452,-.0316093227447709
484011025,-.1275439111120704,-.0766069610382232,-.1233169548686419,-.0719992761059984,-.0554347909439912
484011026,-.1014216684707208,-.0504821672111575,-.1022597485571168,-.0467674283172528,-.0263432712279155
484011027,-.0983347894180042,-.0264643015140109,-.0986260440258775,-.0325979113767971,-.0156832951939379
484011028,-.1036000800668262,-.0549916342461074,-.1027340139607986,-.0513892040091832,-.0312717008164753
484011029,-.1054386766248854,-.0502687909595778,-.1044810763851274,-.0493032068625325,-.0294860578071621
484011030,-.1069967692242386,-.0488883937446332,-.1041217565179977,-.0470601047309174,-.0263533629303936
484011031,-.1232631823295378,-.0790872858908642,-.1220164858586941,-.0759493793552792,-.0576476638872947
484011032,-.1110932296360261,-.0718780141653497,-.1084753090835875,-.0692720885399467,-.0518061455962879
484011033,-.1019203861724236,-.0464220704297986,-.1028601968901057,-.0490321437141574,-.0284398954885319
484011034,-.1074333456344903,-.0662180855870247,-.1068737185560167,-.0638761799782515,-.039723030757159
484011035,-.1063991098166657,-.0503825782216689,-.1063619017477322,-.0511172688022725,-.0302408961859442
484011036,-.1006356546422467,-.0446249689630349,-.100684920034837,-.0442810030181136,-.0238888947060332
484011037,-.1114603615278611,-.0594115629655789,-.1085349501590827,-.0559074792699903,-.034094112485235
484011038,-.0823409402008792,-.039241667576821,-.0979819330968894,-.0452513873751741,-.0266033530925824
484011039,-.1088586129153555,-.0459677841668054,-.1036660054160166,-.0455650699068428,-.02501200365964
484011040,-.1144531997197191,-.0514573124191884,-.1129663493920816,-.0565982306761725,-.0396587011944121
484011041,-.115451017427489,-.0887131175517224,-.113196120102657,-.0812246470900391,-.0641217621341639
484011042,-.1029610197545026,-.0465196311041396,-.1027662885117024,-.0484796492819441,-.0271422308949951
484011043,-.1050915719242767,-.0555616572673898,-.1063282517134212,-.05957599840076,-.0442944518399599
484011044,-.1101938511637854,-.0407754127131739,-.1076325257163262,-.0462796566871475,-.0251172282875132
484011045,-.1083427708363161,-.0661784723051824,-.1025682800682262,-.0481053481707932,-.0297770038250746
484011046,-.10737290790712,-.059393237927452,-.1050742298757541,-.0524552490051065,-.0337279686488898
484012001,-.1097934095760138,-.0550914944158194,-.1084546564143238,-.0544167637763167,-.0264348874028713
484012002,-.1116681424609851,-.0416717093658008,-.1195378036936745,-.0385203650439507,-.0177050405145565
484012003,-.1049059701308579,-.0458592713737289,-.1027574084255321,-.0459232981238529,-.026654575290479
484012004,-.1023074556142092,-.0522058680653572,-.1022927513404284,-.0475905122157201,-.0284021576007945
484012005,-.099099463361199,-.0459037938599067,-.0994127308949828,-.0452370615821565,-.0227199320652289
484012006,-.104522134992294,-.039471345487982,-.1025358131155372,-.0439245813322486,-.0235735682999803
484012007,-.1052232704532798,-.051030295945111,-.1022300608601654,-.047197977462929,-.0271161285620565
484012008,-.1008467578794807,-.0324343937099911,-.1020582841010764,-.0386547900852747,-.0236894724343983
484012009,-.1002918817102909,-.0490370658226311,-.1032592244446278,-.0517649478279054,-.0330126993358135
484012010,-.1046152370981872,-.0567185052641435,-.1018447261594702,-.0454836335848086,-.0259612169029424
484012011,-.1028711278850096,-.0484663094632651,-.1023834591396735,-.0471901512703425,-.0257596358419505
484012012,-.1019550648052245,-.0443486726799165,-.101574776446796,-.0441732150302414,-.0248581250754114
484012013,-.1027939926716499,-.0456459868291859,-.1029538922593929,-.045019959055935,-.0253379776440852
484012014,-.1078513000975363,-.0504027545830468,-.1048412132076919,-.0491806209538481,-.0283845222229502
484012015,-.1037900436494965,-.0668737397063524,-.1076981144142337,-.068772335362155,-.047688657744402
484012016,-.1271643182262778,-.0097397845238447,-.1076872553676367,-.0357716256985441,-.0199126154184341
484012017,-.1035026737663429,-.0460930344415829,-.1021677965472918,-.0467946945900621,-.0247799162198135
484012018,-.1072508470679168,-.0385627209616359,-.1036382983147632,-.0405680340045365,-.0224828468991518
484012019,-.0976381461676965,-.0847085583267244,-.1010578990681097,-.0617772772093304,-.049198331237676
484012020,-.0972108612768352,-.0550070777535439,-.1020178170874715,-.0483646217544447,-.029318797896849
484012021,-.1168170728669793,-.0277981276826722,-.1047739343521243,-.0428587593360135,-.0231517442326208
484012022,-.1169892987891217,-.0553540701980637,-.102999678143533,-.0457402528536477,-.0258345378620106
484012023,-.1040164340520278,-.0444997088338823,-.1013338090342586,-.0432383958068385,-.0248764973795232
484012024,-.1037170374765992,-.0403301164333243,-.1035399502143264,-.0402390722592827,-.0228229783242568
484012025,-.1049785441718996,-.04731271462515,-.1016849889419973,-.0447473029780667,-.0254112000366149
484012026,-.1012926190160215,-.0438077684775635,-.10087796789594,-.0432029956464248,-.0248597937946897
484012027,-.1030412469845032,-.0463015784425806,-.1016051896149293,-.0446660710695141,-.0248633769933804
484012028,-.1089187974430388,-.0462990856305225,-.1094129488556064,-.0445149843949366,-.0227338552999754
484012029,-.1091024712259241,-.0481871724355187,-.1061931027070386,-.045554797681234,-.0210086302871844
484012030,-.1103761196136475,-.0353264666628093,-.1066707411082462,-.0400508894526865,-.0227827451599296
484012031,-.103519345051609,-.0454990944708698,-.1019098774413578,-.0443959116364567,-.0247457718360238
484012032,-.1037289374216925,-.0447850423661293,-.1017229426142876,-.0442506224062527,-.0244928015074493
484012033,-.1004828468721826,-.0450478124166693,-.0996398663992295,-.0447119576183468,-.0245493263104208
484012034,-.1091765457531437,-.0506476583614131,-.1059160355944186,-.0477114292225451,-.0269630112556456
484012035,-.1148124607025238,-.060232310775973,-.1122212251211749,-.0607119473852435,-.0255926546759042
484012036,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484012037,-.121378592797555,-.0453146195504814,-.1120435616467148,-.0445708346796891,-.0187735679594425
484012038,-.1083159810752505,-.0373365663645018,-.1066025129766786,-.038920658482084,-.0202427259883677
484012039,-.1069867647020146,-.0621436080546118,-.1028041606332408,-.0494367879728088,-.0261900698287718
484012040,-.1094886191858677,-.0479766806229236,-.105952492725919,-.045656461645649,-.0228423667690549
484012041,-.1038730900036171,-.0486039363902364,-.101731163354998,-.0452574453115631,-.0257504368219088
484012042,-.1039103161310777,-.0441375568243529,-.1016533705987968,-.0439710557238868,-.0239772056329457
484012043,-.1041318056813907,-.0468905265443027,-.1023108156223316,-.0466505023359787,-.0274940389608673
484012044,-.100012109556701,-.0396039295301307,-.1009533039177768,-.0429730179457692,-.0245579108683387
484012045,-.1326158062418017,-.0516714456179557,-.1105705347581534,-.0459044440394791,-.0206424480011265
484012046,-.1018684438313358,-.0439056429113407,-.1029880973437685,-.047288627470607,-.0263446652807033
484012047,-.1012354379054159,-.0433880411001155,-.1011347719468176,-.0426369491833611,-.0243369103118312
484012048,-.1072866658359999,-.0489373246055038,-.1041410863836063,-.045775255218814,-.0239807599102733
484012049,-.1035612958366983,-.0489900010179554,-.1032453393854667,-.0478671733690135,-.0279900997702498
484012050,-.131106749024184,-.1155366829798368,-.108524507493712,-.0526332274021115,-.026151276314522
484012051,-.103992320044199,-.0444764628500707,-.1020593326538801,-.0435263250874414,-.024551055425718
484012052,-.1029452297952958,-.0458542902488261,-.1019117079267744,-.0450054893299239,-.0252350125169869
484012053,-.1069668669442763,-.0516424170962182,-.1024587167266873,-.0450842085460863,-.0254445046565479
484012054,-.1011115117871668,-.0436586773894305,-.1012289446371142,-.0437523241853341,-.0248832474535448
484012055,-.1303430978290301,-.0512917197268727,-.1278844060361735,-.0470511759422152,-.0111392561364028
484012056,-.1070778980501927,-.049967989558354,-.101773333561141,-.0444383395715704,-.0250816590278191
484012057,-.1143757087975246,-.0621002914358542,-.105237367497466,-.0439277007535566,-.0234395871361812
484012058,-.1006934993613413,-.0503312532670179,-.1009583774066414,-.0468803367684814,-.0273714769827222
484012059,-.1065669992967742,-.047654697436883,-.1092997458472382,-.0495334105635266,-.0273462746663427
484012060,-.1057345770423126,-.04441554908135,-.1070823741756612,-.0434298604996002,-.020611472895439
484012061,-.1064572983013932,-.0461585959201329,-.1047230916155968,-.0454660945524665,-.0249255258454468
484012062,-.1206609173677862,-.0413081964798039,-.1027216163638514,-.0442189616451287,-.0246251501985171
484012063,-.1013495695999609,-.0442395585743256,-.1012976624188013,-.0438522084295982,-.0248492358223302
484012064,-.1010893499478698,-.0460159491267405,-.1011077250586823,-.0439651324704755,-.0243982764804969
