hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
75072000	93	"Nickel, fittings for tubes and pipes"	"kilograms"	""	""		.036	.036	0	0	"A"	""	""	""	""	"B"	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.45	.45	0	0	""	""		18.6023
75080010	93	"Stranded wire of nickel"	"kilograms"	""	""		.047	.047	0	0	"A"	""	""	""	""	"B"	""	"CA"		0	.023	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.35	.35	0	0	""	""		37.6987
75080050	93	"Articles of nickel, nesi"	"kilograms"	""	""		.055	.055	0	0	"A"	""	""	""	""	"B"	""	"CA"		0	.027	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.45	.45	0	0	""	""		18.0603
76011030	93	"Aluminum (o/than alloy), unwrought, in coils, w/uniform x-section throughout length & w/least cross-sectional dimension n/o 9.5 mm"	"kilograms"	""	""		.026	.026	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.026	.026	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.185	.185	0	0	""	""		2.88219
76011060	93	"Aluminum (o/than alloy), unwrought nesoi"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.11	.11	0	0	""	""		1.14247
76012030	93	"Aluminum alloys, unwrought, in coils, w/uniform x-section throughout length & w/least cross-sectional dimension n/o 9.5 mm"	"kilograms"	""	""		.026	.026	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.026	.026	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.185	.185	0	0	""	""		1.3377
76012060	93	"Aluminum alloys, w/25% or more by weight of silicon, unwrought nesoi"	"kilograms"	""	""		.021	.021	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.021	.021	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.25	.25	0	0	""	""		1.24591
76012090	93	"Aluminum alloys nesoi, unwrought nesoi"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.105	.105	0	0	""	""		1.19944
76020000	93	"Aluminum, waste and scrap"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		0	0	0	0	""	""		.878765
76031000	93	"Aluminum, powders of non-lamellar structure"	"kilograms"	""	""		.057	.057	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.45	.45	0	0	""	""		2.36085
76032000	93	"Aluminum, powders of lamellar structure; aluminum flakes"	"kilograms"	""	""		.039	.039	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.11	.11	0	0	""	""		2.91351
76041010	93	"Aluminum (o/than alloy), profiles"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.45	.45	0	0	""	""		3.82443
