"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"I2","MEX","3112","Mexico","USA","United States",1997,"Gross Exp.",2,3480.474
"I2","MEX","3112","Mexico","USA","United States",1997,"Gross Imp.",1,127158.368
"I2","MEX","3112","Mexico","USA","United States",1997,"Import",5,127158.368
"I2","MEX","3112","Mexico","USA","United States",1998,"Export",6,7607.743
"I2","MEX","3112","Mexico","USA","United States",1998,"Gross Exp.",2,7607.743
"I2","MEX","3112","Mexico","USA","United States",1998,"Gross Imp.",1,158823.898
"I2","MEX","3112","Mexico","USA","United States",1998,"Import",5,158823.898
"I2","MEX","3112","Mexico","USA","United States",1999,"Export",6,8311.493
"I2","MEX","3112","Mexico","USA","United States",1999,"Gross Exp.",2,8311.493
"I2","MEX","3112","Mexico","USA","United States",1999,"Gross Imp.",1,156981.92
"I2","MEX","3112","Mexico","USA","United States",1999,"Import",5,156981.92
"I2","MEX","3112","Mexico","USA","United States",2000,"Export",6,11970.909
"I2","MEX","3112","Mexico","USA","United States",2000,"Gross Exp.",2,11970.909
"I2","MEX","3112","Mexico","USA","United States",2000,"Gross Imp.",1,167848.027
"I2","MEX","3112","Mexico","USA","United States",2000,"Import",5,167848.027
"I2","MEX","3112","Mexico","USA","United States",2001,"Export",6,8259.921
"I2","MEX","3112","Mexico","USA","United States",2001,"Gross Exp.",2,8259.921
"I2","MEX","3112","Mexico","USA","United States",2001,"Gross Imp.",1,277618.534
"I2","MEX","3112","Mexico","USA","United States",2001,"Import",5,277618.534
"I2","MEX","3112","Mexico","USA","United States",2002,"Export",6,12177.042
"I2","MEX","3112","Mexico","USA","United States",2002,"Gross Exp.",2,12177.042
"I2","MEX","3112","Mexico","USA","United States",2002,"Gross Imp.",1,217554.557
"I2","MEX","3112","Mexico","USA","United States",2002,"Import",5,217554.557
"I2","MEX","3112","Mexico","USA","United States",2003,"Export",6,23554.572
"I2","MEX","3112","Mexico","USA","United States",2003,"Gross Exp.",2,23554.572
"I2","MEX","3112","Mexico","USA","United States",2003,"Gross Imp.",1,286320.8
"I2","MEX","3112","Mexico","USA","United States",2003,"Import",5,286320.8
"I2","MEX","3112","Mexico","USA","United States",2004,"Export",6,31560.155
"I2","MEX","3112","Mexico","USA","United States",2004,"Gross Exp.",2,31560.155
"I2","MEX","3112","Mexico","USA","United States",2004,"Gross Imp.",1,401412.895
"I2","MEX","3112","Mexico","USA","United States",2004,"Import",5,401412.895
"I2","MEX","3112","Mexico","USA","United States",2005,"Export",6,45212.923
"I2","MEX","3112","Mexico","USA","United States",2005,"Gross Exp.",2,45212.923
"I2","MEX","3112","Mexico","USA","United States",2005,"Gross Imp.",1,544393.721
"I2","MEX","3112","Mexico","USA","United States",2005,"Import",5,544393.721
"I2","MEX","3112","Mexico","USA","United States",2006,"Export",6,51845.738
"I2","MEX","3112","Mexico","USA","United States",2006,"Gross Exp.",2,51845.738
"I2","MEX","3112","Mexico","USA","United States",2006,"Gross Imp.",1,550883.001
"I2","MEX","3112","Mexico","USA","United States",2006,"Import",5,550883.001
"I2","MEX","3112","Mexico","USA","United States",2007,"Export",6,60143.118
"I2","MEX","3112","Mexico","USA","United States",2007,"Gross Exp.",2,60143.118
"I2","MEX","3112","Mexico","USA","United States",2007,"Gross Imp.",1,939762.898
"I2","MEX","3112","Mexico","USA","United States",2007,"Import",5,939762.898
"I2","MEX","3112","Mexico","USA","United States",2008,"Export",6,79876.794
"I2","MEX","3112","Mexico","USA","United States",2008,"Gross Exp.",2,79876.794
"I2","MEX","3112","Mexico","USA","United States",2008,"Gross Imp.",1,958740.892
"I2","MEX","3112","Mexico","USA","United States",2008,"Import",5,958740.892
"I2","MEX","3112","Mexico","USA","United States",2009,"Export",6,67077.425
"I2","MEX","3112","Mexico","USA","United States",2009,"Gross Exp.",2,67077.425
"I2","MEX","3112","Mexico","USA","United States",2009,"Gross Imp.",1,649680.301
"I2","MEX","3112","Mexico","USA","United States",2009,"Import",5,649680.301
"I2","MEX","3112","Mexico","USA","United States",2010,"Export",6,77249.295
"I2","MEX","3112","Mexico","USA","United States",2010,"Gross Exp.",2,77249.295
"I2","MEX","3112","Mexico","USA","United States",2010,"Gross Imp.",1,823741.8
"I2","MEX","3112","Mexico","USA","United States",2010,"Import",5,823741.8
"I2","MEX","3113","Mexico","USA","United States",1986,"Export",6,119377
"I2","MEX","3113","Mexico","USA","United States",1986,"Gross Exp.",2,119377
"I2","MEX","3113","Mexico","USA","United States",1986,"Gross Imp.",1,6336
"I2","MEX","3113","Mexico","USA","United States",1986,"Import",5,6336
"I2","MEX","3113","Mexico","USA","United States",1987,"Export",6,152628.118
"I2","MEX","3113","Mexico","USA","United States",1987,"Gross Exp.",2,152628.118
"I2","MEX","3113","Mexico","USA","United States",1987,"Gross Imp.",1,5274.702
"I2","MEX","3113","Mexico","USA","United States",1987,"Import",5,5274.702
"I2","MEX","3113","Mexico","USA","United States",1988,"Export",6,198641.92
"I2","MEX","3113","Mexico","USA","United States",1988,"Gross Exp.",2,198641.92
"I2","MEX","3113","Mexico","USA","United States",1988,"Gross Imp.",1,9443.825
"I2","MEX","3113","Mexico","USA","United States",1988,"Import",5,9443.825
"I2","MEX","3113","Mexico","USA","United States",1989,"Export",6,220768.663
"I2","MEX","3113","Mexico","USA","United States",1989,"Gross Exp.",2,220768.663
"I2","MEX","3113","Mexico","USA","United States",1989,"Gross Imp.",1,23971.969
"I2","MEX","3113","Mexico","USA","United States",1989,"Import",5,23971.969
"I2","MEX","3113","Mexico","USA","United States",1990,"Export",6,283652.902
"I2","MEX","3113","Mexico","USA","United States",1990,"Gross Exp.",2,283652.902
"I2","MEX","3113","Mexico","USA","United States",1990,"Gross Imp.",1,35219.548
"I2","MEX","3113","Mexico","USA","United States",1990,"Import",5,35219.548
"I2","MEX","3113","Mexico","USA","United States",1991,"Export",6,264276.366
"I2","MEX","3113","Mexico","USA","United States",1991,"Gross Exp.",2,264276.366
"I2","MEX","3113","Mexico","USA","United States",1991,"Gross Imp.",1,43695.484
"I2","MEX","3113","Mexico","USA","United States",1991,"Import",5,43695.484
"I2","MEX","3113","Mexico","USA","United States",1992,"Export",6,298889.992
"I2","MEX","3113","Mexico","USA","United States",1992,"Gross Exp.",2,298889.992
"I2","MEX","3113","Mexico","USA","United States",1992,"Gross Imp.",1,69860
"I2","MEX","3113","Mexico","USA","United States",1992,"Import",5,69860
"I2","MEX","3113","Mexico","USA","United States",1993,"Export",6,307319
"I2","MEX","3113","Mexico","USA","United States",1993,"Gross Exp.",2,307319
"I2","MEX","3113","Mexico","USA","United States",1993,"Gross Imp.",1,80530
"I2","MEX","3113","Mexico","USA","United States",1993,"Import",5,80530
"I2","MEX","3113","Mexico","USA","United States",1994,"Export",6,350590.599
"I2","MEX","3113","Mexico","USA","United States",1994,"Gross Exp.",2,350590.599
"I2","MEX","3113","Mexico","USA","United States",1994,"Gross Imp.",1,125957
"I2","MEX","3113","Mexico","USA","United States",1994,"Import",5,125957
"I2","MEX","3113","Mexico","USA","United States",1995,"Export",6,384463.008
"I2","MEX","3113","Mexico","USA","United States",1995,"Gross Exp.",2,384463.008
"I2","MEX","3113","Mexico","USA","United States",1995,"Gross Imp.",1,57398
"I2","MEX","3113","Mexico","USA","United States",1995,"Import",5,57398
"I2","MEX","3113","Mexico","USA","United States",1996,"Export",6,394861.414
"I2","MEX","3113","Mexico","USA","United States",1996,"Gross Exp.",2,394861.414
"I2","MEX","3113","Mexico","USA","United States",1996,"Gross Imp.",1,69521.305
"I2","MEX","3113","Mexico","USA","United States",1996,"Import",5,69521.305
"I2","MEX","3113","Mexico","USA","United States",1997,"Export",6,432084.121
"I2","MEX","3113","Mexico","USA","United States",1997,"Gross Exp.",2,432084.121
"I2","MEX","3113","Mexico","USA","United States",1997,"Gross Imp.",1,96419.681
"I2","MEX","3113","Mexico","USA","United States",1997,"Import",5,96419.681
"I2","MEX","3113","Mexico","USA","United States",1998,"Export",6,479355.155
"I2","MEX","3113","Mexico","USA","United States",1998,"Gross Exp.",2,479355.155
"I2","MEX","3113","Mexico","USA","United States",1998,"Gross Imp.",1,132427.022
"I2","MEX","3113","Mexico","USA","United States",1998,"Import",5,132427.022
"I2","MEX","3113","Mexico","USA","United States",1999,"Export",6,545270.325
"I2","MEX","3113","Mexico","USA","United States",1999,"Gross Exp.",2,545270.325
"I2","MEX","3113","Mexico","USA","United States",1999,"Gross Imp.",1,146929.917
"I2","MEX","3113","Mexico","USA","United States",1999,"Import",5,146929.917
"I2","MEX","3113","Mexico","USA","United States",2000,"Export",6,490134.272
"I2","MEX","3113","Mexico","USA","United States",2000,"Gross Exp.",2,490134.272
"I2","MEX","3113","Mexico","USA","United States",2000,"Gross Imp.",1,189636.534
"I2","MEX","3113","Mexico","USA","United States",2000,"Import",5,189636.534
"I2","MEX","3113","Mexico","USA","United States",2001,"Export",6,462878.557
"I2","MEX","3113","Mexico","USA","United States",2001,"Gross Exp.",2,462878.557
"I2","MEX","3113","Mexico","USA","United States",2001,"Gross Imp.",1,212939.145
"I2","MEX","3113","Mexico","USA","United States",2001,"Import",5,212939.145
"I2","MEX","3113","Mexico","USA","United States",2002,"Export",6,478333.793
"I2","MEX","3113","Mexico","USA","United States",2002,"Gross Exp.",2,478333.793
"I2","MEX","3113","Mexico","USA","United States",2002,"Gross Imp.",1,230601.497
"I2","MEX","3113","Mexico","USA","United States",2002,"Import",5,230601.497
"I2","MEX","3113","Mexico","USA","United States",2003,"Export",6,540959.683
"I2","MEX","3113","Mexico","USA","United States",2003,"Gross Exp.",2,540959.683
"I2","MEX","3113","Mexico","USA","United States",2003,"Gross Imp.",1,259144.923
"I2","MEX","3113","Mexico","USA","United States",2003,"Import",5,259144.923
"I2","MEX","3113","Mexico","USA","United States",2004,"Export",6,629606.634
"I2","MEX","3113","Mexico","USA","United States",2004,"Gross Exp.",2,629606.634
"I2","MEX","3113","Mexico","USA","United States",2004,"Gross Imp.",1,266620.779
"I2","MEX","3113","Mexico","USA","United States",2004,"Import",5,266620.779
"I2","MEX","3113","Mexico","USA","United States",2005,"Export",6,762749.297
"I2","MEX","3113","Mexico","USA","United States",2005,"Gross Exp.",2,762749.297
"I2","MEX","3113","Mexico","USA","United States",2005,"Gross Imp.",1,294696.318
"I2","MEX","3113","Mexico","USA","United States",2005,"Import",5,294696.318
"I2","MEX","3113","Mexico","USA","United States",2006,"Export",6,752977.805
"I2","MEX","3113","Mexico","USA","United States",2006,"Gross Exp.",2,752977.805
"I2","MEX","3113","Mexico","USA","United States",2006,"Gross Imp.",1,353906.593
"I2","MEX","3113","Mexico","USA","United States",2006,"Import",5,353906.593
"I2","MEX","3113","Mexico","USA","United States",2007,"Export",6,900257.555
"I2","MEX","3113","Mexico","USA","United States",2007,"Gross Exp.",2,900257.555
"I2","MEX","3113","Mexico","USA","United States",2007,"Gross Imp.",1,343691.205
"I2","MEX","3113","Mexico","USA","United States",2007,"Import",5,343691.205
"I2","MEX","3113","Mexico","USA","United States",2008,"Export",6,1022968.283
"I2","MEX","3113","Mexico","USA","United States",2008,"Gross Exp.",2,1022968.283
"I2","MEX","3113","Mexico","USA","United States",2008,"Gross Imp.",1,367102.452
"I2","MEX","3113","Mexico","USA","United States",2008,"Import",5,367102.452
"I2","MEX","3113","Mexico","USA","United States",2009,"Export",6,993939.751
"I2","MEX","3113","Mexico","USA","United States",2009,"Gross Exp.",2,993939.751
"I2","MEX","3113","Mexico","USA","United States",2009,"Gross Imp.",1,280561.567
"I2","MEX","3113","Mexico","USA","United States",2009,"Import",5,280561.567
"I2","MEX","3113","Mexico","USA","United States",2010,"Export",6,1124630.502
"I2","MEX","3113","Mexico","USA","United States",2010,"Gross Exp.",2,1124630.502
"I2","MEX","3113","Mexico","USA","United States",2010,"Gross Imp.",1,292197.692
"I2","MEX","3113","Mexico","USA","United States",2010,"Import",5,292197.692
"I2","MEX","3114","Mexico","USA","United States",1986,"Export",6,8631
"I2","MEX","3114","Mexico","USA","United States",1986,"Gross Exp.",2,8631
"I2","MEX","3114","Mexico","USA","United States",1986,"Gross Imp.",1,80
"I2","MEX","3114","Mexico","USA","United States",1986,"Import",5,80
"I2","MEX","3114","Mexico","USA","United States",1987,"Export",6,14180.867
"I2","MEX","3114","Mexico","USA","United States",1987,"Gross Exp.",2,14180.867
"I2","MEX","3114","Mexico","USA","United States",1987,"Gross Imp.",1,209.066
"I2","MEX","3114","Mexico","USA","United States",1987,"Import",5,209.066
"I2","MEX","3114","Mexico","USA","United States",1988,"Export",6,23079.658
"I2","MEX","3114","Mexico","USA","United States",1988,"Gross Exp.",2,23079.658
"I2","MEX","3114","Mexico","USA","United States",1988,"Gross Imp.",1,8285.721
"I2","MEX","3114","Mexico","USA","United States",1988,"Import",5,8285.721
"I2","MEX","3114","Mexico","USA","United States",1989,"Export",6,23140.42
"I2","MEX","3114","Mexico","USA","United States",1989,"Gross Exp.",2,23140.42
"I2","MEX","3114","Mexico","USA","United States",1989,"Gross Imp.",1,8397.755
"I2","MEX","3114","Mexico","USA","United States",1989,"Import",5,8397.755
"I2","MEX","3114","Mexico","USA","United States",1990,"Export",6,32959.106
"I2","MEX","3114","Mexico","USA","United States",1990,"Gross Exp.",2,32959.106
"I2","MEX","3114","Mexico","USA","United States",1990,"Gross Imp.",1,16041.307
"I2","MEX","3114","Mexico","USA","United States",1990,"Import",5,16041.307
"I2","MEX","3114","Mexico","USA","United States",1991,"Export",6,42232.084
"I2","MEX","3114","Mexico","USA","United States",1991,"Gross Exp.",2,42232.084
"I2","MEX","3114","Mexico","USA","United States",1991,"Gross Imp.",1,14106.779
"I2","MEX","3114","Mexico","USA","United States",1991,"Import",5,14106.779
"I2","MEX","3114","Mexico","USA","United States",1992,"Export",6,44135
"I2","MEX","3114","Mexico","USA","United States",1992,"Gross Exp.",2,44135
"I2","MEX","3114","Mexico","USA","United States",1992,"Gross Imp.",1,18823
"I2","MEX","3114","Mexico","USA","United States",1992,"Import",5,18823
"I2","MEX","3114","Mexico","USA","United States",1993,"Export",6,40418
"I2","MEX","3114","Mexico","USA","United States",1993,"Gross Exp.",2,40418
"I2","MEX","3114","Mexico","USA","United States",1993,"Gross Imp.",1,29209
"I2","MEX","3114","Mexico","USA","United States",1993,"Import",5,29209
"I2","MEX","3114","Mexico","USA","United States",1994,"Export",6,41970.091
"I2","MEX","3114","Mexico","USA","United States",1994,"Gross Exp.",2,41970.091
"I2","MEX","3114","Mexico","USA","United States",1994,"Gross Imp.",1,21948
"I2","MEX","3114","Mexico","USA","United States",1994,"Import",5,21948
"I2","MEX","3114","Mexico","USA","United States",1995,"Export",6,52414
"I2","MEX","3114","Mexico","USA","United States",1995,"Gross Exp.",2,52414
"I2","MEX","3114","Mexico","USA","United States",1995,"Gross Imp.",1,9794
"I2","MEX","3114","Mexico","USA","United States",1995,"Import",5,9794
"I2","MEX","3114","Mexico","USA","United States",1996,"Export",6,75800.333
"I2","MEX","3114","Mexico","USA","United States",1996,"Gross Exp.",2,75800.333
"I2","MEX","3114","Mexico","USA","United States",1996,"Gross Imp.",1,12520.315
"I2","MEX","3114","Mexico","USA","United States",1996,"Import",5,12520.315
"I2","MEX","3114","Mexico","USA","United States",1997,"Export",6,80552.686
"I2","MEX","3114","Mexico","USA","United States",1997,"Gross Exp.",2,80552.686
"I2","MEX","3114","Mexico","USA","United States",1997,"Gross Imp.",1,20712.795
"I2","MEX","3114","Mexico","USA","United States",1997,"Import",5,20712.795
"I2","MEX","3114","Mexico","USA","United States",1998,"Export",6,56307.701
"I2","MEX","3114","Mexico","USA","United States",1998,"Gross Exp.",2,56307.701
"I2","MEX","3114","Mexico","USA","United States",1998,"Gross Imp.",1,15893.537
"I2","MEX","3114","Mexico","USA","United States",1998,"Import",5,15893.537
"I2","MEX","3114","Mexico","USA","United States",1999,"Export",6,56824.631
"I2","MEX","3114","Mexico","USA","United States",1999,"Gross Exp.",2,56824.631
"I2","MEX","3114","Mexico","USA","United States",1999,"Gross Imp.",1,17641.773
"I2","MEX","3114","Mexico","USA","United States",1999,"Import",5,17641.773
"I2","MEX","3114","Mexico","USA","United States",2000,"Export",6,45336.317
"I2","MEX","3114","Mexico","USA","United States",2000,"Gross Exp.",2,45336.317
"I2","MEX","3114","Mexico","USA","United States",2000,"Gross Imp.",1,28541.195
"I2","MEX","3114","Mexico","USA","United States",2000,"Import",5,28541.195
"I2","MEX","3114","Mexico","USA","United States",2001,"Export",6,43758.224
"I2","MEX","3114","Mexico","USA","United States",2001,"Gross Exp.",2,43758.224
"I2","MEX","3114","Mexico","USA","United States",2001,"Gross Imp.",1,30709.498
"I2","MEX","3114","Mexico","USA","United States",2001,"Import",5,30709.498
"I2","MEX","3114","Mexico","USA","United States",2002,"Export",6,64769.247
"I2","MEX","3114","Mexico","USA","United States",2002,"Gross Exp.",2,64769.247
"I2","MEX","3114","Mexico","USA","United States",2002,"Gross Imp.",1,31820.152
"I2","MEX","3114","Mexico","USA","United States",2002,"Import",5,31820.152
"I2","MEX","3114","Mexico","USA","United States",2003,"Export",6,61943.705
